axis_x,axis_y,axis_z,duration_ns,experiment_id,family_id,full_block_process_fidelity,lambda_family,lambda_impl_rad,lambda_overlap_to_target_rot_rad,lambda_target_rad,n,n_max,phi_impl_rad,phi_target_rad,residual_fit_error,residual_post_z_rad,residual_pre_z_rad,rotation_process_fidelity,theta_impl_rad,theta_target_rad
0.8821795289363121,0.04800030388458763,-0.46846051013153045,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,A_naive,0.7324719157868178,kerr_cancel,0.45653452131329586,0.45653539353032113,0.395840674352314,3,4,0.05435743746156189,0.0,1.0890914597429439e-07,0.17252710484329148,-0.2812424274403229,0.7324719157868178,3.6314636994522833,3.141592653589793
0.3724766485458564,0.015094721615666115,-0.9279187979922554,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,A_naive,0.13161142468494802,kerr_cancel,0.873356291384035,0.8733720551007137,0.791681348704628,4,4,0.040503120023746675,0.0,4.502727574648942e-07,0.4316356397736629,-0.5126412772234303,0.13161142468494802,2.6844689956288366,3.141592653589793
-0.9693995108153687,0.10912128655391465,-0.2199025539909493,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,D_extended_phase,0.9164699232854249,kerr_cancel,-6.938893903907228e-18,3.141592653589793,-0.0,0,4,3.029498657884499,0.0,0.14653555842201296,-3.029495516413543,-3.029495516413543,0.9164699232854249,2.8255927360002473,3.141592653589793
-0.9155563403284156,-0.28291999436480686,-0.28585462122039595,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,D_extended_phase,0.8238214665808394,kerr_cancel,0.019854906401769425,-3.121737766796622,0.0,1,4,3.4412987866132956,0.0,1.6188016753820697e-05,2.7088487500414855,2.974917396528598,0.8238214665808397,2.8785032359981058,3.141592653589793
-0.9558066737775458,-0.1576965023345847,0.2481237907048462,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,D_extended_phase,0.8046773603663401,kerr_cancel,0.17203365623636277,-2.9695590666609886,0.13194689145077132,2,4,3.3051074588800167,0.0,1.7742815420661044e-05,2.9283999962964415,3.0277505705850363,0.8046773603663401,3.846579407019541,3.141592653589793
-0.9872995283225667,0.09532864692129049,0.127090874771532,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,D_extended_phase,0.9701787209027851,kerr_cancel,0.4565355899238489,-2.6850571476405465,0.395840674352314,3,4,3.045336102004426,0.0,0.04177669842559632,-3.0453330365767814,-3.0453330365767814,0.9701787209027853,3.004461833309054,3.141592653589793
-0.9711342340747282,0.23852368528578557,0.0021796710253339665,700.0000000000001,uniform_pi_kerr_cancel_N4_T700ns,D_extended_phase,0.8061986455679525,kerr_cancel,0.8733577142130393,-2.268235402485363,0.791681348704628,4,4,2.9007466961124617,0.0,1.6829339897392978e-05,-2.9004626641991975,-2.9010237041133857,0.8061986455679525,3.9232684351394598,3.141592653589793
0.8451189005834673,0.5341344508293872,-0.021781467209085022,450.00000000000006,uniform_pi_kerr_cancel_N3_T450ns,A_naive,0.6073998801170886,kerr_cancel,0.0,0.0,-0.0,0,3,0.5636335178662558,0.0,0.3121231455730901,-0.5636329053109277,-0.5636329053109277,0.6073998801170886,2.3474015715001095,3.141592653589793
0.47816915279862626,-0.5582336310643107,-0.6780335349085611,450.00000000000006,uniform_pi_kerr_cancel_N3_T450ns,A_naive,0.18706303311989253,kerr_cancel,-0.8912070030624906,-0.8912069952627646,0.0,1,3,5.420687993969138,0.0,2.5423390503665118e-06,1.5886250773420603,0.1363679985398525,0.1870630331198925,2.260449436659961,3.141592653589793
0.15910714892631184,0.6492518011407855,0.7437452614141393,450.00000000000006,uniform_pi_kerr_cancel_N3_T450ns,A_naive,0.02504144732820724,kerr_cancel,1.4443786203311575,1.444378394624568,0.08482300164692443,2,3,1.330470269207535,0.0,4.190414383693313e-06,-1.9006069561339662,-0.7603275133216396,0.025041447328207223,2.93328121076999,3.141592653589793
0.9744407837595147,-0.0935024170391819,0.2042607572539908,450.00000000000006,uniform_pi_kerr_cancel_N3_T450ns,A_naive,0.8422728413788417,kerr_cancel,0.7235711692281397,0.7235712236447337,0.2544690049407733,3,3,6.187523237533035,0.0,2.047317026906116e-06,-0.9115648142999699,1.1028887453313905,0.8422728413788416,2.456046215457837,3.141592653589793
-0.8891584606388816,0.16754449254987058,-0.42582399520283115,450.00000000000006,uniform_pi_kerr_cancel_N3_T450ns,D_extended_phase,0.6793876334369532,kerr_cancel,0.0,3.141592653589793,-0.0,0,3,2.955346044921991,0.0,1.746984840334394e-05,-2.984771342068649,-2.9259130646994356,0.6793876334369532,3.910519623176173,3.141592653589793
